Id,Status__c,Tenancy__c,Parent_Tenancy
a24Nz0000015QvlIAE,Complete,8008d000000YgFGAA0,
a24Nz0000015RbhIAE,Complete,800Nz000009Mm5eIAC,
a24Nz0000015SEQIA2,Closed - Tenant Retained,8008d000000YOo0AAG,800Pv00000G4xrvIAB
a24Nz0000015SJFIA2,Complete,8008d000000Ykp7AAC,
a24Nz0000015WoHIAU,Complete,8008d000000YkfHAAS,
a24Nz0000015X2nIAE,Complete,8008d000000Y8ElAAK,
a24Nz0000015ZHVIA2,Complete,8008d000000YKz4AAG,
a24Nz0000015ZnlIAE,Active,,
a24Nz0000015aIPIAY,Complete,800Nz000006KXHaIAO,
a24Nz0000015alRIAQ,Cancelled,8008d000000YfTQAA0,800Pv00000G4uhWIAR
a24Nz0000015aqHIAQ,Complete,8008d000000Ycl1AAC,800Pv00000G581HIAR
a24Nz0000015nAnIAI,Complete,8008d000000YdWnAAK,
a24Nz0000015p1KIAQ,Complete,8008d000000YjtOAAS,
a24Nz0000015rcbIAA,Active,8008d000000Ye6wAAC,
a24Nz0000015reDIAQ,Complete,8008d000000YffgAAC,
a24Nz0000015rmHIAQ,Complete,8008d000000Yk6MAAS,
a24Nz0000015t1hIAA,Complete,800Nz000008ISEDIA4,
a24Nz0000015zlRIAQ,Complete,800Nz000000yHsSIAU,
a24Nz00000162ZdIAI,Complete,8008d000000YaBvAAK,
a24Nz00000163XJIAY,Complete,8008d000000YgFpAAK,
a24Nz00000166wbIAA,Active,800Pv00000G53CpIAJ,
a24Nz0000016FtRIAU,Complete,800Nz0000061WYhIAM,
a24Nz0000016G9ZIAU,Active,8008d000000YkmrAAC,
a24Nz0000016RRaIAM,Active,,
a24Nz0000016RWPIA2,Complete,8008d000000Yls5AAC,
a24Nz0000016YG9IAM,Complete,8008d000000YmqiAAC,
a24Nz0000016aTFIAY,Complete,8008d000000Ym8dAAC,
a24Nz0000016k1BIAQ,Complete,800Nz000000lv7kIAA,
a24Nz0000016l25IAA,Complete,8008d000000YoayAAC,
a24Nz0000017BsbIAE,Complete,8008d000000Yp5TAAS,
a24Nz0000017CaAIAU,Complete,800Nz000005FbR3IAK,
a24Nz0000017CjpIAE,Complete,800Nz000007fvzBIAQ,
a24Nz0000017EvJIAU,Complete,8008d000000YcT1AAK,
a24Nz0000017G7VIAU,Cancelled,8008d000000YA2PAAW,800Pv00000GF3VFIA1
a24Nz0000017GfOIAU,Active,8008d000000Yi4KAAS,
a24Nz0000017H6nIAE,Complete,8008d000000YSh0AAG,
a24Nz0000017JzpIAE,Active,8008d000000YoaKAAS,
a24Nz0000017K9VIAU,Complete,8008d000000YkoiAAC,
a24Nz0000017LaDIAU,Complete,800Nz000002uwrZIAQ,
a24Nz0000017OUrIAM,Complete,800Nz0000037Zx9IAE,
a24Nz0000017SYTIA2,Complete,8008d000000YgM2AAK,
a24Nz0000017ZTVIA2,Active,8008d000000Ym1SAAS,
a24Nz0000017cj7IAA,Complete,8008d000000YgsnAAC,
a24Nz0000017nWTIAY,Cancelled,800Nz000001Cs7XIAS,800Pv00000G4voyIAB
a24Nz0000017pTSIAY,Complete,8008d000000YbOdAAK,
a24Nz0000017pbVIAQ,Closed - Tenant Retained,800Nz000000z674IAA,800Pv00000GF3b3IAD
a24Nz0000017rAHIAY,Complete,8008d000000YXbZAAW,
a24Nz0000017sj3IAA,Complete,8008d000000YkCyAAK,
a24Nz0000017vc5IAA,Cancelled,800Nz0000046GnvIAE,
a24Nz0000017viXIAQ,Active,,
a24Nz0000017wpuIAA,Complete,800Nz0000015Sb1IAE,
a24Nz0000017zW1IAI,Active,8008d000000YgIPAA0,
a24Nz0000018309IAA,Complete,800Nz000000XGcJIAW,
a24Nz00000183GHIAY,Complete,8008d000000Y5KGAA0,
a24Nz00000183rNIAQ,Complete,800Nz000002EJWYIA4,
a24Nz00000184fNIAQ,Complete,8008d000000YdT5AAK,
a24Nz00000186CXIAY,Complete,8008d000000YVkRAAW,
a24Nz00000186fZIAQ,Cancelled,800Nz000001cOX2IAM,
a24Nz0000018A1dIAE,Complete,8008d000000YXaWAAW,
a24Nz0000018HnuIAE,Complete,8008d000000YnvgAAC,
a24Nz0000018S9pIAE,Complete,8008d000000YktJAAS,
a24Nz0000018Z01IAE,Complete,800Nz000005gU3oIAE,
a24Nz0000018a0vIAA,Complete,8008d000000YeeaAAC,
a24Nz0000018bQ1IAI,Active,800Nz000003TQgZIAW,
a24Nz0000018cabIAA,Complete,8008d000000YNpsAAG,
a24Nz0000018dTRIAY,Active,8008d000000YWh1AAG,
a24Nz0000018qnFIAQ,Complete,800Nz000007O96JIAS,
a24Nz0000018qthIAA,Complete,8008d000000YXqUAAW,
a24Nz0000018rbFIAQ,Active,800Pv00000G55pSIAR,
a24Nz0000018s7VIAQ,Complete,8008d000000YfjWAAS,
a24Nz0000018sHBIAY,Complete,8008d000000YnbMAAS,
a24Nz0000018zovIAA,Complete,8008d000000YgmoAAC,
a24Nz000001956LIAQ,Active,800Nz000003RbUwIAK,
a24Nz00000195XlIAI,Complete,8008d000000Yk7tAAC,
a24Nz00000198IjIAI,Cancelled,800Nz000003FCVOIA4,800Pv00000GF2BgIAL
a24Nz0000019JPRIA2,Complete,8008d000000YnbRAAS,
a24Nz0000019JUHIA2,Complete,800Nz000001PesxIAC,
a24Nz0000019LO1IAM,Active,,
a24Nz0000019QE1IAM,Complete,800Nz000001gynNIAQ,
a24Nz0000019VdWIAU,Active,800Nz000001Nf58IAC,
a24Nz0000019W6XIAU,Active,800Pv00000G518IIAR,
a24Nz0000019YzZIAU,Cancelled,800Nz000004CKlTIAW,
a24Nz0000019ZUDIA2,Complete,8008d000000YnziAAC,
a24Nz0000019aN3IAI,Complete,800Nz000001dTUcIAM,
a24Nz0000019bJ7IAI,Complete,800Nz000000pMxmIAE,
a24Nz0000019mEXIAY,Cancelled,8008d000000YlsFAAS,
a24Nz000001AJ41IAG,Closed - Tenant Retained,800Nz000000m7nDIAQ,800Pv00000GF1KuIAL
a24Nz000001AKBNIA4,Complete,800Nz000002FkqzIAC,
a24Nz000001AL7RIAW,Complete,8008d000000YlsFAAS,
a24Nz000001ANduIAG,Active,800Pv00000G4xrdIAB,
a24Nz000001APUQIA4,Complete,800Nz000006KuQwIAK,
a24Nz000001APZFIA4,Complete,800Nz000004XMNoIAO,
a24Nz000001ARXqIAO,Complete,8008d000000YXu2AAG,
a24Nz000001ATubIAG,Complete,800Nz000004mxuoIAA,
a24Nz000001AVrZIAW,Complete,800Nz000000XwurIAC,
a24Nz000001AWNqIAO,Active,800Nz000000ioZAIAY,
a24Nz000001AWj4IAG,Complete,800Nz000000dMiIIAU,
a24Nz000001AXADIA4,Complete,8008d000000Y0zaAAC,
a24Nz000001AXi5IAG,Complete,8004J000000BfQzQAK,
a24Nz000001AnbZIAS,Active,800Pv00000GF2dDIAT,
a24Nz000001AoPZIA0,Complete,8008d000000YnpJAAS,
a24Nz000001AocTIAS,Complete,8008d000000Yb6EAAS,
a24Nz000001AqxeIAC,Closed - Tenant Retained,8008d000000YjoXAAS,800Pv00000GEuZTIA1
a24Nz000001Ar7JIAS,Active,8008d000000Yk1bAAC,
a24Nz000001ArfBIAS,Complete,800Nz000001x228IAA,
a24Nz000001As0AIAS,Active,800Pv00000G4vcQIAR,
a24Nz000001AuZrIAK,Complete,800Nz000004xNcfIAE,
a24Nz000001AuunIAC,Complete,8008d000000YcqVAAS,
a24Nz000001AvajIAC,Complete,8008d000000YZwfAAG,
a24Nz000001AzODIA0,Active,800Pv00000G4zaKIAR,
a24Nz000001B742IAC,Active,,
a24Nz000001B7wrIAC,Complete,8008d000000YgNpAAK,
a24Nz000001BMO1IAO,Complete,8008d000000Ye8nAAC,
a24Nz000001BNDdIAO,Complete,8008d000000XtXTAA0,
a24Nz000001BNdRIAW,Active,8008d000000Ye7GAAS,
a24Nz000001BPovIAG,Pending Cancel/Close,800Nz000008KPSQIA4,
a24Nz000001BRE1IAO,Complete,8008d000000YluQAAS,
a24Nz000001BRM5IAO,Active,,
a24Nz000001BT4XIAW,Complete,8008d000000YjxAAAS,
a24Nz000001BUlNIAW,Complete,800Nz000001iCTFIA2,
a24Nz000001BXZZIA4,Complete,8008d000000YbIBAA0,
a24Nz000001BYCHIA4,Active,8008d000000Yn1CAAS,
a24Nz000001BZTJIA4,Active,8008d000000YkAnAAK,
a24Nz000001BZptIAG,Active,8008d000000YcbaAAC,
a24Nz000001BZwLIAW,Cancelled,8008d000000Yk9uAAC,
a24Nz000001BaUDIA0,Cancelled,8008d000000Yk9uAAC,
a24Nz000001BbV8IAK,Complete,8008d000000YglRAAS,
a24Nz000001BfvJIAS,Complete,800Nz000004XzgkIAC,
a24Nz000001BrtGIAS,Complete,800Nz000000aKLDIA2,
a24Nz000001BvAUIA0,Cancelled,800Nz000003QqJ1IAK,800Pv00000GEzxRIAT
a24Nz000001BvGvIAK,Complete,8008d000000YkAOAA0,
a24Nz000001BwEbIAK,Complete,8008d000000YjynAAC,
a24Nz000001Bwo5IAC,Complete,800Nz000007iaDTIAY,
a24Nz000001BwrJIAS,Complete,800Nz000007im3JIAQ,
a24Nz000001Bx2bIAC,Active,800Pv00000G4vbuIAB,
a24Nz000001C0i1IAC,Closed - Tenant Retained,8008d000000Xya7AAC,800Pv00000G51AOIAZ
a24Nz000001C2LdIAK,Active,,
a24Nz000001C2WvIAK,Complete,8008d000000YcAiAAK,
a24Nz000001C3SzIAK,Complete,8008d000000YlsjAAC,
a24Nz000001C6AjIAK,Complete,8008d000000Yk9uAAC,
a24Nz000001C78PIAS,Active,8008d000000YktOAAS,
a24Nz000001C7wQIAS,Active,800Nz000005T2lHIAS,
a24Nz000001C8UHIA0,Active,8008d000000Yk4zAAC,
a24Nz000001CAhOIAW,Complete,800Nz000005m2O4IAI,
a24Nz000001CCb7IAG,Active,800Pv00000G4zowIAB,
a24Nz000001CFU9IAO,Complete,800Nz000004q4riIAA,
a24Nz000001CWhtIAG,Complete,800Nz000000X1a1IAC,
a24Nz000001CWunIAG,Complete,800Nz0000014LAHIA2,
a24Nz000001CbknIAC,Active,800Nz0000024fHxIAI,
a24Nz000001CfQFIA0,Complete,800Nz000005ryO9IAI,
a24Nz000001ClFVIA0,Complete,8008d000000YZsJAAW,
a24Nz000001Cn2nIAC,Complete,8008d000000Ygh5AAC,
a24Nz000001DNuHIAW,Complete,800Nz0000018m8dIAA,
a24Nz000001DPKzIAO,Closed - Tenant Retained,8008d000000YobmAAC,800Pv00000GF1bvIAD
a24Nz000001DPmPIAW,Active,800Pv00000GF3VFIA1,
a24Nz000001DPzJIAW,Active,8008d000000YnqlAAC,
a24Nz000001DUKfIAO,Active,8008d000000YZFMAA4,
a24Nz000001DUZBIA4,Complete,800Nz000002IW6kIAG,
a24Nz000001DXATIA4,Active,,
a24Nz000001DY4vIAG,Active,800Pv00000GF352IAD,
a24Nz000001Da8LIAS,Complete,800Nz000000X2pTIAS,
a24Nz000001DblxIAC,Closed - Tenant Retained,8008d000000Yk91AAC,800Pv00000GEuBSIA1
a24Nz000001DcmrIAC,Active,800Nz000000Xq4mIAC,
a24Nz000001Dd7pIAC,Active,800Nz0000050EjWIAU,
a24Nz000001DdEHIA0,Active,800Nz000000x0ATIAY,
a24Nz000001DdHVIA0,Complete,800Nz000000qYU0IAM,
a24Nz000001DgiPIAS,Complete,800Nz000001aA6rIAE,
a24Nz000001DgorIAC,Complete,8008d000000YpHZAA0,
a24Nz000001Dh09IAC,Complete,8008d000000YfKLAA0,
a24Nz000001Dh6bIAC,Active,800Pv00000G51MPIAZ,
a24Nz000001Dy5pIAC,Complete,800Nz000002xLLzIAM,
a24Nz000001DyH7IAK,Active,800Nz000002OXbMIAW,
a24Nz000001Dz0HIAS,Complete,8008d000000YfaHAAS,
a24Nz000001DzGPIA0,Complete,800Nz000000imlmIAA,
a24Nz000001DzptIAC,Closed - Tenant Retained,800Nz000005gOUVIA2,
a24Nz000001DzxxIAC,Active,8008d000000YnCLAA0,
a24Nz000001E07dIAC,Active,8008d000000YfKxAAK,
a24Nz000001E0E5IAK,Complete,800Nz000002djYuIAI,
a24Nz000001E18XIAS,Active,800Pv00000G581aIAB,
a24Nz000001E21NIAS,Complete,8008d000000Y8qbAAC,
a24Nz000001E5FNIA0,Active,800Pv00000G4tp6IAB,
a24Nz000001E64zIAC,Active,800Nz000000izkcIAA,
a24Nz000001E8BdIAK,Active,8008d000000YjufAAC,
a24Nz000001E9MDIA0,Complete,800Nz000005MRYAIA4,
a24Nz000001EAOkIAO,Complete,8008d000000Y7L6AAK,
a24Nz000001ECQXIA4,Complete,8008d000000YbbmAAC,
a24Nz000001EIEDIA4,Active,800Nz000000ilONIAY,
a24Nz000001EIqvIAG,Complete,800Nz000002Fu0uIAC,
a24Nz000001EJTdIAO,Active,800Nz000004JOh6IAG,
a24Nz000001EV09IAG,Complete,800Nz000001ua1uIAA,
a24Nz000001EV1lIAG,Complete,8008d000000Yg9SAAS,
a24Nz000001EYSfIAO,Complete,8008d000000YEVHAA4,
a24Nz000001EaizIAC,Closed - Tenant Retained,800Nz000000Z8AnIAK,800Pv00000G4vc8IAB
a24Nz000001EfxCIAS,Complete,8008d000000YkAdAAK,
a24Nz000001EfyoIAC,Complete,800Nz00000537gcIAA,
a24Nz000001EgYHIA0,Complete,800Nz000003Ak1aIAC,
a24Nz000001EgbVIAS,Active,8008d000000YaqFAAS,
a24Nz000001Ej4jIAC,Active,,
a24Nz000001ElhdIAC,Complete,8008d000000YkAsAAK,
a24Nz000001EljFIAS,Complete,8008d000000YkAtAAK,
a24Nz000001Elo5IAC,Complete,8008d000000YkBCAA0,
a24Nz000001EnzZIAS,Active,8008d000000YUEnAAO,
a24Nz000001F5RpIAK,Active,800Nz000002LzFTIA0,
a24Nz000001F669IAC,Active,800Pv00000GExMMIA1,
a24Nz000001F6e1IAC,Active,800Nz000002cNgxIAE,
a24Nz000001F7BtIAK,Active,800Pv00000G53zMIAR,
a24Nz000001F7ztIAC,Active,8008d000000Yod4AAC,
a24Nz000001F8j3IAC,Active,8008d000000YpXJAA0,
a24Nz000001F9GvIAK,Active,8008d000000Ykp2AAC,
a24Nz000001FAEcIAO,Active,800Pv00000G53zsIAB,
a24Nz000001FBnNIAW,Active,800Pv00000G53alIAB,
a24Nz000001FDSbIAO,Active,8008d000000YnJWAA0,
a24Nz000001FDafIAG,Active,800Pv00000G4toPIAR,
a24Nz000001FDijIAG,Complete,8008d000000YZpyAAG,
a24Nz000001FEGbIAO,Complete,8008d000000YnTNAA0,
a24Nz000001FERtIAO,Complete,8008d000000YRfHAAW,
a24Nz000001FG3tIAG,Active,8008d000000Ym5KAAS,
a24Nz000001FIdaIAG,Active,,
a24Nz000001FKNdIAO,Active,800Pv00000GExLxIAL,
a24Nz000001FM9JIAW,Active,800Pv00000G4vbnIAB,
a24Nz000001FbI1IAK,Active,8008d000000YlppAAC,
a24Nz000001FfVJIA0,Active,800Pv00000G4towIAB,
a24Nz000001FhFOIA0,Complete,8008d000000Y6n3AAC,
a24Nz000001GqlFIAS,Active,800Nz000001gKGJIA2,
a24Nz000001GrFtIAK,Cancelled,8008d000000Yp91AAC,
a24Nz000001GsThIAK,Active,8008d000000YbPlAAK,
a24Nz000001GslRIAS,Active,800Nz0000014PLqIAM,
a24Nz000001GszxIAC,Complete,8008d000000Ye2zAAC,
a24Nz000001Gv3eIAC,Complete,800Nz00000AZQ6pIAH,
a24Nz000001GvPxIAK,Complete,8008d000000Ym1NAAS,
a24Nz000001GwibIAC,Pending Cancel/Close,800Pv00000G4towIAB,
a24Nz000001GwlpIAC,Complete,8008d000000YfLlAAK,
a24Nz000001GxI7IAK,Active,800Nz000002wYEiIAM,
a24Nz000001GxZpIAK,Active,800Pv00000GF2CTIA1,
a24Nz000001Gy9KIAS,Complete,8008d000000Ym9RAAS,
a24Nz000001GzWnIAK,Closed - Tenant Retained,800Nz00000817ipIAA,
a24Nz000001H0PdIAK,Complete,800Nz0000014k8XIAQ,
a24Nz000001H1OvIAK,Active,800Nz000000muWKIAY,
a24Nz000001H1iHIAS,Closed - Tenant Retained,800Nz000007mKzvIAE,800Pv00000GEz7rIAD
a24Nz000001H29hIAC,Closed - Tenant Retained,800Nz000007mSR3IAM,800Pv00000GEuJaIAL
a24Nz000001H2JNIA0,Complete,800Nz000008woKpIAI,
a24Nz000001H3CDIA0,Active,800Pv00000GF1afIAD,
a24Nz000001H3s9IAC,Active,800Nz000005xfPMIAY,
a24Nz000001H5KTIA0,Active,800Nz000000x0ycIAA,
a24Nz000001H6BiIAK,Complete,800Nz000002jlEXIAY,
a24Nz000001HIKvIAO,Active,800Pv00000G53zZIAR,
a24Nz000001HJ0rIAG,Complete,8008d000000Y5ixAAC,
a24Nz000001HJFNIA4,Active,8008d000000YnMXAA0,
a24Nz000001HJIbIAO,Active,800Nz000003MuA0IAK,
a24Nz000001HYzBIAW,Active,800Nz000000jxNJIAY,
a24Nz000001Hd9FIAS,Complete,8008d000000YpA4AAK,
a24Nz000001HiC9IAK,Active,800Nz0000026A28IAE,
a24Nz000001HiKDIA0,Active,800Pv00000GF3RTIA1,
a24Nz000001HidZIAS,Active,800Nz000000aKwLIAU,
a24Nz000001HjhhIAC,Active,800Nz000001i3PvIAI,
a24Nz000001HkAjIAK,Active,8008d000000Yp8rAAC,
a24Nz000001HkfNIAS,Closed - Tenant Retained,8008d000000YB2mAAG,800Pv00000G55NkIAJ
a24Nz000001HlA1IAK,Active,800Pv00000GF3EcIAL,
a24Nz000001HlWbIAK,Active,800Pv00000G4xs6IAB,
a24Nz000001HmdxIAC,Active,,
a24Nz000001HsZhIAK,Active,8008d000000YlNqAAK,
a24Nz000001HvSjIAK,Active,800Pv00000GF1aYIAT,
a24Nz000001Hve3IAC,Active,800Pv00000G53zGIAR,
a24Nz000001HwF7IAK,Active,800Pv00000G4toVIAR,
a24Nz000001IBcLIAW,Complete,8008d000000YZPbAAO,
a24Nz000001IDeBIAW,Active,800Pv00000G4r6iIAB,
a24Nz000001IHZhIAO,Complete,8008d000000YkV8AAK,
a24Nz000001IIUAIA4,Active,,
a24Nz000001IIltIAG,Active,800Pv00000G55kNIAR,
a24Nz000001IJEvIAO,Active,8008d000000Y86DAAS,
a24Nz000001IK2wIAG,Active,800Pv00000G4sREIAZ,
a24Nz000001ILv3IAG,Active,8008d000000YPfrAAG,
a24Nz000001IM37IAG,Active,800Pv00000G4r6aIAB,
a24Nz000001IM7xIAG,Active,8008d000000Yn04AAC,
a24Nz000001IMUXIA4,Cancelled,800Nz000000jy03IAA,800Pv00000G53yxIAB
a24Nz000001IMcbIAG,Active,800Pv00000GEzSBIA1,
a24Nz000001IMvxIAG,Active,8008d000000YngWAAS,
a24Nz000001IP0zIAG,Complete,8008d000000YjkBAAS,
a24Nz000001IZrZIAW,Active,8008d000000YeSKAA0,
a24Nz000001IbesIAC,Active,800Pv00000GF2AlIAL,
a24Nz000001IdITIA0,Complete,8008d000000Ym0PAAS,
a24Nz000001IdwnIAC,Active,800Nz0000026gl4IAA,
a24Nz000001Ie3GIAS,Complete,800Nz000005J455IAC,
a24Nz000001IspNIAS,Active,800Pv00000G4ra7IAB,
a24Nz000001ItFBIA0,Active,800Nz000001vZJzIAM,
a24Nz000001IvNRIA0,Active,800Pv00000G53bHIAR,
a24Nz000001IvTtIAK,Active,800Nz000000qpZXIAY,
a24Nz000001IvX7IAK,Active,800Nz000005d3paIAA,
a24Nz000001J1B7IAK,Active,800Nz000001LaRQIA0,
a24Nz000001J2FWIA0,Active,8008d000000YYhjAAG,
a24Nz000001J34rIAC,Complete,8008d000000YdoYAAS,
a24Nz000001J3xhIAC,Active,800Nz000000k5UZIAY,
a24Nz000001J4AbIAK,Complete,800Nz000003FMY4IAO,
a24Nz000001J4KHIA0,Active,8008d000000YlgTAAS,
a24Nz000001J56fIAC,Active,800Pv00000G4zX0IAJ,
a24Nz000001J5jNIAS,Active,800Nz0000010LgeIAE,
a24Nz000001J7q2IAC,Active,800Pv00000GF29aIAD,
a24Nz000001J8m5IAC,Active,800Pv00000G4uh0IAB,
a24Nz000001JG8XIAW,Complete,800Nz0000043B4iIAE,
a24Nz000001JGwXIAW,Complete,8008d000000YoJdAAK,
a24Nz000001JR5ZIAW,Active,800Nz000000tbgVIAQ,
a24Nz000001JU53IAG,Complete,800Nz000005cVHqIAM,
a24Nz000001JzdVIAS,Complete,8008d000000YALSAA4,
a24Nz000001K1llIAC,Active,800Nz000000ePpJIAU,
a24Nz000001K6ThIAK,Active,,
a24Nz000001K7T0IAK,Active,800Pv00000G4xsdIAB,
a24Nz000001K7uPIAS,Active,800Nz000005gCJmIAM,
a24Nz000001K85hIAC,Complete,800Nz000004nRsnIAE,
a24Nz000001K8AXIA0,Complete,800Nz000000d5fsIAA,
a24Nz000001KBUzIAO,Active,,
a24Nz000001KCFlIAO,Active,800Pv00000GF2vyIAD,
a24Nz000001KCm1IAG,Active,800Pv00000G4xEPIAZ,
a24Nz000001KFLhIAO,Active,,
a24Nz000001KFqLIAW,Active,800Pv00000G53avIAB,
a24Nz000001KFrxIAG,Active,800Nz00000AOCtWIAX,
a24Nz000001KGKzIAO,Complete,8008d000000YgfYAAS,
a24Nz000001KGkoIAG,Complete,800Nz0000015MsIIAU,
a24Nz000001KJifIAG,Complete,8008d000000Yc29AAC,
a24Nz000001KMqDIAW,Active,800Nz000004C2S1IAK,
a24Nz000001KNpVIAW,Active,800Pv00000G4x1DIAR,
a24Nz000001KPUjIAO,Active,8008d000000YmAjAAK,
a24Nz000001KQ7RIAW,Closed - Tenant Retained,8008d000000YodxAAC,800Pv00000GExU6IAL
a24Nz000001KQH7IAO,Active,8008d000000YpA9AAK,
a24Nz000001KRQ5IAO,Active,8008d000000YSkOAAW,
a24Nz000001KTdBIAW,Complete,8008d000000XxF6AAK,
a24Nz000001KU6DIAW,Cancelled,8004J000001Iy5cQAC,
a24Nz000001KlMMIA0,Complete,8008d000000YndmAAC,
a24Nz000001KljlIAC,Active,800Pv00000G4rZUIAZ,
a24Nz000001KrnZIAS,Active,800Pv00000GF3cjIAD,
a24Nz000001KuyLIAS,Active,800Pv00000G4znXIAR,
a24Nz000001KvBFIA0,Active,800Nz000000m9c9IAA,
a24Nz000001L1F3IAK,Complete,8008d000000YlG6AAK,
a24Nz000001L2ELIA0,Active,,
a24Nz000001L4w5IAC,Active,800Pv00000G53zKIAR,
a24Nz000001L5NVIA0,Complete,800Nz00000102UQIAY,
a24Nz000001L7xBIAS,Active,800Pv00000GEzxRIAT,
a24Nz000001LGHJIA4,Active,800Pv00000G4x1XIAR,
a24Nz000001LJzxIAG,Active,800Pv00000G53CmIAJ,
a24Nz000001LKXpIAO,Active,800Pv00000GF2PFIA1,
a24Nz000001LKj7IAG,Cancelled,8008d000000YpaIAAS,
a24Nz000001LMxpIAG,Complete,8008d000000XwbKAAS,
a24Nz000001LTw5IAG,Cancelled,8008d000000Yc29AAC,
a24Nz000001LVugIAG,Active,800Nz000003CigOIAS,
a24Nz000001LW7ZIAW,Active,800Pv00000G53D9IAJ,
a24Nz000001LX0PIAW,Complete,8008d000000YcQqAAK,
a24Nz000001LaHdIAK,Complete,800Nz0000037iNlIAI,
a24Nz000001Ll3NIAS,Complete,800Nz000009Y5WZIA0,
a24Nz000001LnTNIA0,Active,800Pv00000G4uhjIAB,
a24Nz000001Lo9JIAS,Active,8004J000001J0NJQA0,
a24Nz000001LpuzIAC,Active,800Pv00000GF1IiIAL,
a24Nz000001LqPdIAK,Active,800Pv00000G55kdIAB,
a24Nz000001LqcXIAS,Complete,800Nz000001jZkFIAU,
a24Nz000001LrDdIAK,Active,800Pv00000G4r6ZIAR,
a24Nz000001LrojIAC,Active,8008d000000YBOiAAO,
a24Nz000001LrqLIAS,Active,800Nz00000817PUIAY,
a24Nz000001LrwnIAC,Active,800Nz0000042g2TIAQ,
a24Nz000001LryPIAS,Complete,800Nz000003nicjIAA,800Pv00000G4uhFIAR
a24Nz000001LscjIAC,Active,800Pv00000G53agIAB,800Pv00000G55kdIAB
a24Nz000001LuxuIAC,Active,800Pv00000G4zpkIAB,
a24Nz000001LvdpIAC,Active,8008d000000YkmhAAC,
a24Nz000001Lw3dIAC,Close - NTQ Denied,8008d000000YpJNAA0,800Pv00000G53ylIAB
a24Nz000001LwObIAK,Active,800Pv00000G55pUIAR,
a24Nz000001LwgLIAS,Active,800Pv00000G55ZQIAZ,
a24Nz000001LyTdIAK,Active,800Pv00000G4vosIAB,
a24Nz000001M0f7IAC,Active,800Pv00000GF3LkIAL,
a24Nz000001M11hIAC,Active,800Pv00000Fztf9IAB,
a24Nz000001M2dhIAC,Complete,800Nz000002VbQPIA0,
a24Nz000001M5LRIA0,Complete,8008d000000YklyAAC,
a24Nz000001M6CfIAK,Active,800Pv00000G4vcUIAR,
a24Nz000001MI0vIAG,Active,800Pv00000GEuJjIAL,
a24Nz000001MJGLIA4,Active,800Pv00000GF3bBIAT,
a24Nz000001MLV3IAO,Active,800Pv00000G55qWIAR,
a24Nz000001MLwTIAW,Complete,800Nz000004goG0IAI,
a24Nz000001MLzhIAG,Active,800Pv00000G53ylIAB,
a24Nz000001MNQQIA4,Complete,800Nz000004NROgIAO,
a24Nz000001MVr0IAG,Active,800Pv00000G4zopIAB,
a24Nz000001NASjIAO,Active,800Pv00000G55pHIAR,
a24Nz000001NAUMIA4,Active,8008d000000Yo8fAAC,
a24Nz000001NBevIAG,Active,800Nz000000Z3ZOIA0,
a24Nz000001NBv3IAG,Active,8008d000000YoKbAAK,
a24Nz000001NC6LIAW,Active,800Pv00000GF3RyIAL,
a24Nz000001NCr7IAG,Complete,800Nz000002ufdmIAA,
a24Nz000001NErJIAW,Cancelled,8008d000000Y6UdAAK,
a24Nz000001NFFVIA4,Active,800Pv00000G4x1lIAB,
a24Nz000001NFnNIAW,Active,800Pv00000GExUAIA1,
a24Nz000001NKK1IAO,Complete,8008d000000YVpgAAG,
a24Nz000001NO1rIAG,Active,800Pv00000G55h0IAB,
a24Nz000001NS9WIAW,Active,800Nz000000gbzOIAQ,
a24Nz000001NXp7IAG,Active,8008d000000Y6NhAAK,
a24Nz000001NZ69IAG,Active,800Pv00000G4zobIAB,
a24Nz000001NZkTIAW,Active,8008d000000YEgKAAW,
a24Nz000001NcSDIA0,Active,800Pv00000GEvzxIAD,
a24Nz000001No0MIAS,Active,800Pv00000GF3csIAD,
a24Nz000001NoYDIA0,Active,,
a24Nz000001NotBIAS,Active,800Pv00000G4zaIIAR,
a24Nz000001Nr34IAC,Cancelled,800Nz000000gYBqIAM,
a24Nz000001Nrz7IAC,Active,800Nz0000077mThIAI,
a24Nz000001Ns2LIAS,Active,800Nz000000fQwHIAU,
a24Nz000001NwynIAC,Complete,8008d000000YklFAAS,
a24Nz000001Nx0PIAS,Active,8008d000000Ykd6AAC,
a24Nz000001NzzuIAC,Active,800Nz000007gcMmIAI,
a24Nz000001O4TKIA0,Complete,800Nz000003TSqPIAW,
a24Nz000001O7arIAC,Active,800Pv00000G4ySuIAJ,
a24Nz000001O82IIAS,Active,800Pv00000G51MgIAJ,
a24Nz000001O8a9IAC,Active,800Nz000005GIfdIAG,
a24Nz000001OF0XIAW,Active,800Pv00000G4voXIAR,
a24Nz000001OOztIAG,Active,800Pv00000G53ayIAB,
a24Nz000001OQ7FIAW,Active,800Pv00000G4uhYIAR,
a24Nz000001ORL3IAO,Active,800Pv00000G53aVIAR,
a24Nz000001OYG5IAO,Active,800Pv00000GEw0sIAD,
a24Nz000001OYsnIAG,Active,800Pv00000G53baIAB,
a24Nz000001OaEfIAK,Active,800Nz000008mchcIAA,
a24Nz000001Oc3ZIAS,Complete,800Nz000001yqbAIAQ,
