"pricebook2id","product2id","isactive","unitprice","rent_periodicity__c","pms_reference__c"
"01sNz000000JamAIAS","01t4J000004AsNHQA0",True,"12.5000000000000000","Monthly","103734007"
"01sNz000000JamAIAS","01t4J000004AsNMQA0",True,"1600.0000000000000000","Monthly","103100001"
"01sNz000000JamAIAS","01t4J000004AsNNQA0",True,"1273.5000000000000000","Monthly","103429001"
"01sNz000000JamAIAS","01t4J000004AsNOQA0",True,"1122.3333333333333333","Monthly","103862001"
"01sNz000000JamAIAS","01t4J000004AsNPQA0",True,"1470.0000000000000000","Monthly","103082002"
"01sNz000000JamAIAS","01t4J000004AsNRQA0",True,"29.1666666666666667","Monthly","103086009"
"01sNz000000JamAIAS","01t4J000004AsNSQA0",True,"1160.5000000000000000","Monthly","103445002"
"01sNz000000JamAIAS","01t4J000004AsOqQAK",True,"25.0000000000000000","Monthly","103739003"
"01sNz000000JamAIAS","01t4J000004AsOuQAK",True,"1594.6666666666666667","Monthly","103078001"
"01sNz000000JamAIAS","01t4J000004AsOvQAK",True,"8.3333333333333333","Monthly","103124001"
"01sNz000000JamAIAS","01t4J000004AsOxQAK",True,"0.08333333333333333333","Monthly","103838084"
"01sNz000000JamAIAS","01t4J000004AsOyQAK",True,"0.08333333333333333333","Monthly","103083018"
"01sNz000000JamAIAS","01t4J000004AsP0QAK",True,"1410.0000000000000000","Monthly","103065001"
"01sNz000000JamAIAS","01t4J000004AsP1QAK",True,"4350.0000000000000000","Monthly","103385001"
"01sNz000000JamAIAS","01t4J000004AsP2QAK",True,"858.0000000000000000","Monthly","103087002"
"01sNz000000JamAIAS","01t4J000004AsP3QAK",True,"8.3333333333333333","Monthly","103177002"
"01sNz000000JamAIAS","01t4J000004AsP9QAK",True,"1170.0000000000000000","Monthly","103496001"
"01sNz000000JamAIAS","01t4J000004AsPDQA0",True,"20.8333333333333333","Monthly","103682001"
"01sNz000000JamAIAS","01t4J000004AsPEQA0",True,"0.83333333333333333333","Monthly","103734030"
"01sNz000000JamAIAS","01t4J000004AsPFQA0",True,"0.25000000000000000000","Monthly","103906001"
"01sNz000000JamAIAS","01t4J000004AsPGQA0",True,"16.6666666666666667","Monthly","103087001"
"01sNz000000JamAIAS","01t4J000004AsPHQA0",True,"12.5000000000000000","Monthly","103734009"
"01sNz000000JamAIAS","01t4J000004AsPIQA0",True,"750.7500000000000000","Monthly","103075001"
"01sNz000000JamAIAS","01t4J000004AsPJQA0",True,"8.0833333333333333","Monthly","103126001"
"01sNz000000JamAIAS","01t4J000004AsPLQA0",True,"29.1666666666666667","Monthly","103086005"
"01sNz000000JamAIAS","01t4J000004AsPMQA0",True,"0.08333333333333333333","Monthly","103139001"
"01sNz000000JamAIAS","01t4J000004AsPNQA0",True,"1159.1666666666666667","Monthly","103393002"
"01sNz000000JamAIAS","01t4J000004AsPOQA0",True,"16.6666666666666667","Monthly","103580002"
"01sNz000000JamAIAS","01t4J000004AsPPQA0",True,"20.8333333333333333","Monthly","103103001"
"01sNz000000JamAIAS","01t4J000004AsPQQA0",True,"20.8333333333333333","Monthly","103179002"
"01sNz000000JamAIAS","01t4J000004AsPRQA0",True,"9.4166666666666667","Monthly","104010001"
"01sNz000000JamAIAS","01t4J000004AsPSQA0",True,"8.3333333333333333","Monthly","104722012"
"01sNz000000JamAIAS","01t4J000004AsPTQA0",True,"8.3333333333333333","Monthly","105770002"
"01sNz000000JamAIAS","01t4J000004AsPVQA0",True,"29.1666666666666667","Monthly","103086007"
"01sNz000000JamAIAS","01t4J000004AsPWQA0",True,"4.1666666666666667","Monthly","103086020"
"01sNz000000JamAIAS","01t4J000004AsPXQA0",True,"0.08333333333333333333","Monthly","103128001"
"01sNz000000JamAIAS","01t4J000004AsPZQA0",True,"541.2500000000000000","Monthly","103336078"
"01sNz000000JamAIAS","01t4J000004AsPaQAK",True,"1840.0000000000000000","Monthly","103494001"
"01sNz000000JamAIAS","01t4J000004AsPbQAK",True,"12.5000000000000000","Monthly","103103002"
"01sNz000000JamAIAS","01t4J000004AsPcQAK",True,"776.0000000000000000","Monthly","103509001"
"01sNz000000JamAIAS","01t4J000004AsPgQAK",True,"0.25000000000000000000","Monthly","103901001"
"01sNz000000JamAIAS","01t4J000004AsPhQAK",True,"0.08333333333333333333","Monthly","104407005"
"01sNz000000JamAIAS","01t4J000004AsPiQAK",True,"4.1666666666666667","Monthly","103086021"
"01sNz000000JamAIAS","01t4J000004AsPjQAK",True,"12.5000000000000000","Monthly","104106001"
"01sNz000000JamAIAS","01t4J000004AsPkQAK",True,"4.1666666666666667","Monthly","104164001"
"01sNz000000JamAIAS","01t4J000004AsPmQAK",True,"20.8333333333333333","Monthly","104484001"
"01sNz000000JamAIAS","01t4J000004AsPnQAK",True,"1.2500000000000000","Monthly","103124002"
"01sNz000000JamAIAS","01t4J000004AsPoQAK",True,"29.1666666666666667","Monthly","103086004"
"01sNz000000JamAIAS","01t4J000004AsPpQAK",True,"12.5000000000000000","Monthly","103818002"
"01sNz000000JamAIAS","01t4J000004AsPqQAK",True,"7.9166666666666667","Monthly","104191001"
"01sNz000000JamAIAS","01t4J000004AsPrQAK",True,"0.08333333333333333333","Monthly","103086015"
"01sNz000000JamAIAS","01t4J000004AsPsQAK",True,"4.1666666666666667","Monthly","103086024"
"01sNz000000JamAIAS","01t4J000004AsPuQAK",True,"1518.7500000000000000","Monthly","104696005"
"01sNz000000JamAIAS","01t4J000004AsPvQAK",True,"0.16666666666666666667","Monthly","105839001"
"01sNz000000JamAIAS","01t4J000004AsPwQAK",True,"4.1666666666666667","Monthly","103086022"
"01sNz000000JamAIAS","01t4J000004AsPxQAK",True,"16.6666666666666667","Monthly","103180007"
"01sNz000000JamAIAS","01t4J000004AsPyQAK",True,"0.25000000000000000000","Monthly","103883001"
"01sNz000000JamAIAS","01t4J000004AsPzQAK",True,"0.08333333333333333333","Monthly","103086027"
"01sNz000000JamAIAS","01t4J000004AsQ0QAK",True,"8.3333333333333333","Monthly","103168002"
"01sNz000000JamAIAS","01t4J000004AsQ1QAK",True,"0.08333333333333333333","Monthly","103180002"
"01sNz000000JamAIAS","01t4J000004AsQ3QAK",True,"0.08333333333333333333","Monthly","103838083"
"01sNz000000JamAIAS","01t4J000004AsQ4QAK",True,"1144.0000000000000000","Monthly","103121001"
"01sNz000000JamAIAS","01t4J000004AsQ9QAK",True,"29.1666666666666667","Monthly","103086003"
"01sNz000000JamAIAS","01t4J000004AsQCQA0",True,"1538.3333333333333333","Monthly","103155001"
"01sNz000000JamAIAS","01t4J000004AsQDQA0",True,"16.6666666666666667","Monthly","104152093"
"01sNz000000JamAIAS","01t4J000004AsQEQA0",True,"0.08333333333333333333","Monthly","104174007"
"01sNz000000JamAIAS","01t4J000004AsQGQA0",True,"0.08333333333333333333","Monthly","103086018"
"01sNz000000JamAIAS","01t4J000004AsQMQA0",True,"1096.3333333333333333","Monthly","103086001"
"01sNz000000JamAIAS","01t4J000004AsQNQA0",True,"0.08333333333333333333","Monthly","103086017"
"01sNz000000JamAIAS","01t4J000004AsQOQA0",True,"0.08333333333333333333","Monthly","103178001"
"01sNz000000JamAIAS","01t4J000004AsQPQA0",True,"1148.3333333333333333","Monthly","103086006"
"01sNz000000JamAIAS","01t4J000004AsQQQA0",True,"725.0000000000000000","Monthly","103745001"
"01sNz000000JamAIAS","01t4J000004AsQRQA0",True,"0.83333333333333333333","Monthly","103734026"
"01sNz000000JamAIAS","01t4J000004AsQSQA0",True,"8.3333333333333333","Monthly","104407004"
"01sNz000000JamAIAS","01t4J000004AsQUQA0",True,"0.08333333333333333333","Monthly","103086028"
"01sNz000000JamAIAS","01t4J000004AsQVQA0",True,"8.3333333333333333","Monthly","103125001"
"01sNz000000JamAIAS","01t4J000004AsQWQA0",True,"16.6666666666666667","Monthly","103166003"
"01sNz000000JamAIAS","01t4J000004AsQXQA0",True,"16.6666666666666667","Monthly","103337020"
"01sNz000000JamAIAS","01t4J000004AsQYQA0",True,"8.3333333333333333","Monthly","104154025"
"01sNz000000JamAIAS","01t4J000004AsQZQA0",True,"29.1666666666666667","Monthly","103086008"
"01sNz000000JamAIAS","01t4J000004AsQaQAK",True,"16.6666666666666667","Monthly","103448017"
"01sNz000000JamAIAS","01t4J000004AsQbQAK",True,"8.3333333333333333","Monthly","103734016"
"01sNz000000JamAIAS","01t4J000004AsQcQAK",True,"4.1666666666666667","Monthly","104021001"
"01sNz000000JamAIAS","01t4J000004AsQdQAK",True,"0.08333333333333333333","Monthly","103086026"
"01sNz000000JamAIAS","01t4J000004AsQeQAK",True,"8.3333333333333333","Monthly","104152023"
"01sNz000000JamAIAS","01t4J000004AsQfQAK",True,"1521.0000000000000000","Monthly","103100003"
"01sNz000000JamAIAS","01t4J000004AsQgQAK",True,"4.1666666666666667","Monthly","103139002"
"01sNz000000JamAIAS","01t4J000004AsQhQAK",True,"1786.1666666666666667","Monthly","103158001"
"01sNz000000JamAIAS","01t4J000004AsQiQAK",True,"0.08333333333333333333","Monthly","103129001"
"01sNz000000JamAIAS","01t4J000004AsQjQAK",True,"151.6666666666666667","Monthly","104152069"
"01sNz000000JamAIAS","01t4J000004AsQkQAK",True,"14.5833333333333333","Monthly","104234002"
"01sNz000000JamAIAS","01t4J000004AsQlQAK",True,"910.0000000000000000","Monthly","104296001"
"01sNz000000JamAIAS","01t4J000004AsQmQAK",True,"0.08333333333333333333","Monthly","104310001"
"01sNz000000JamAIAS","01t4J000004AsQnQAK",True,"0.75000000000000000000","Monthly","103132001"
"01sNz000000JamAIAS","01t4J000004AsQpQAK",True,"1426.0000000000000000","Monthly","103475001"
"01sNz000000JamAIAS","01t4J000004AsQqQAK",True,"4.1666666666666667","Monthly","103086023"
"01sNz000000JamAIAS","01t4J000004AsQrQAK",True,"16.6666666666666667","Monthly","103100002"
"01sNz000000JamAIAS","01t4J000004AsQsQAK",True,"16.6666666666666667","Monthly","104152001"
"01sNz000000JamAIAS","01t4J000004AsQtQAK",True,"0.08333333333333333333","Monthly","104152027"
"01sNz000000JamAIAS","01t4J000004AsQuQAK",True,"4.1666666666666667","Monthly","104223021"
"01sNz000000JamAIAS","01t4J000004AsQvQAK",True,"16.6666666666666667","Monthly","103129002"
"01sNz000000JamAIAS","01t4J000004AsQxQAK",True,"1204.6666666666666667","Monthly","104267001"
"01sNz000000JamAIAS","01t4J000004AsQyQAK",True,"4.1666666666666667","Monthly","104174071"
"01sNz000000JamAIAS","01t4J000004AsR0QAK",True,"29.1666666666666667","Monthly","103086002"
"01sNz000000JamAIAS","01t4J000004AsR1QAK",True,"0.08333333333333333333","Monthly","103132002"
"01sNz000000JamAIAS","01t4J000004AsR2QAK",True,"151.6666666666666667","Monthly","104152082"
"01sNz000000JamAIAS","01t4J000004AsR3QAK",True,"5.8333333333333333","Monthly","104174023"
"01sNz000000JamAIAS","01t4J000004AsR4QAK",True,"12.5000000000000000","Monthly","104350014"
"01sNz000000JamAIAS","01t4J000004AsR5QAK",True,"16.6666666666666667","Monthly","103100004"
"01sNz000000JamAIAS","01t4J000004AsR7QAK",True,"1005.0000000000000000","Monthly","103390001"
"01sNz000000JamAIAS","01t4J000004AsR8QAK",True,"12.5000000000000000","Monthly","103336139"
"01sNz000000JamAIAS","01t4J000004AsRAQA0",True,"4.1666666666666667","Monthly","103086025"
"01sNz000000JamAIAS","01t4J000004AsRBQA0",True,"0.75000000000000000000","Monthly","103141002"
"01sNz000000JamAIAS","01t4J000004AsRDQA0",True,"0.08333333333333333333","Monthly","103141001"
"01sNz000000JamAIAS","01t4J000004AsREQA0",True,"0.08333333333333333333","Monthly","103874001"
"01sNz000000JamAIAS","01t4J000004AsRFQA0",True,"8.3333333333333333","Monthly","104721027"
"01sNz000000JamAIAS","01t4J000004AsRGQA0",True,"29.1666666666666667","Monthly","103086010"
"01sNz000000JamAIAS","01t4J000004AsRHQA0",True,"1100.6666666666666667","Monthly","103086014"
"01sNz000000JamAIAS","01t4J000004AsRJQA0",True,"0.25000000000000000000","Monthly","103922001"
"01sNz000000JamAIAS","01t4J000004AsRKQA0",True,"5.8333333333333333","Monthly","104174041"
"01sNz000000JamAIAS","01t4J000004AsRMQA0",True,"12.5000000000000000","Monthly","103136004"
"01sNz000000JamAIAS","01t4J000004AsRNQA0",True,"0.08333333333333333333","Monthly","103734008"
"01sNz000000JamAIAS","01t4J000004AsRQQA0",True,"12.5000000000000000","Monthly","104403001"
"01sNz000000JamAIAS","01t4J000004AsRRQA0",True,"0.08333333333333333333","Monthly","103138002"
"01sNz000000JamAIAS","01t4J000004AsRSQA0",True,"1.2500000000000000","Monthly","103893001"
"01sNz000000JamAIAS","01t4J000004AsRUQA0",True,"4.1666666666666667","Monthly","103133001"
"01sNz000000JamAIAS","01t4J000004AsRVQA0",True,"17.3333333333333333","Monthly","104351001"
"01sNz000000JamAIAS","01t4J000004AsRWQA0",True,"12.5000000000000000","Monthly","104654002"
"01sNz000000JamAIAS","01t4J000004AsRYQA0",True,"1.1666666666666667","Monthly","103136002"
"01sNz000000JamAIAS","01t4J000004AsRZQA0",True,"0.58333333333333333333","Monthly","103138003"
"01sNz000000JamAIAS","01t4J000004AsRaQAK",True,"0.08333333333333333333","Monthly","103138004"
"01sNz000000JamAIAS","01t4J000004AsRbQAK",True,"12.5000000000000000","Monthly","103135002"
"01sNz000000JamAIAS","01t4J000004AsRcQAK",True,"12.9166666666666667","Monthly","103133002"
"01sNz000000JamAIAS","01t4J000004AsReQAK",True,"8.3333333333333333","Monthly","104097001"
"01sNz000000JamAIAS","01t4J000004AsRfQAK",True,"8.3333333333333333","Monthly","104437001"
"01sNz000000JamAIAS","01t4J000004AsRgQAK",True,"1.1666666666666667","Monthly","103136001"
"01sNz000000JamAIAS","01t4J000004AsRhQAK",True,"2.0833333333333333","Monthly","107413009"
"01sNz000000JamAIAS","01t4J000004AsRiQAK",True,"0.33333333333333333333","Monthly","107468011"
"01sNz000000JamAIAS","01t4J000004AsRjQAK",True,"8.3333333333333333","Monthly","103136003"
"01sNz000000JamAIAS","01t4J000004AsRkQAK",True,"16.6666666666666667","Monthly","103166002"
"01sNz000000JamAIAS","01t4J000004AsRlQAK",True,"0.75000000000000000000","Monthly","103138001"
"01sNz000000JamAIAS","01t4J000004AsRsQAK",True,"823.3333333333333333","Monthly","107359001"
"01sNz000000JamAIAS","01t4J000004AsRtQAK",True,"472.3333333333333333","Monthly","107408001"
"01sNz000000JamAIAS","01t4J000004AsRuQAK",True,"1300.0000000000000000","Monthly","103113001"
"01sNz000000JamAIAS","01t4J000004AsRwQAK",True,"21.6666666666666667","Monthly","104152124"
"01sNz000000JamAIAS","01t4J000004AsRxQAK",True,"1147.5000000000000000","Monthly","104230002"
"01sNz000000JamAIAS","01t4J000004AsRyQAK",True,"1297.8333333333333333","Monthly","103117001"
"01sNz000000JamAIAS","01t4J000004AsRzQAK",True,"16.6666666666666667","Monthly","103698002"
"01sNz000000JamAIAS","01t4J000004AsS1QAK",True,"16.6666666666666667","Monthly","104152035"
"01sNz000000JamAIAS","01t4J000004AsS2QAK",True,"12.5000000000000000","Monthly","104350010"
"01sNz000000JamAIAS","01t4J000004AsS3QAK",True,"0.08333333333333333333","Monthly","103139004"
"01sNz000000JamAIAS","01t4J000004AsSjQAK",True,"0.75000000000000000000","Monthly","103135001"
"01sNz000000JamAIAS","01t4J000004AsSkQAK",True,"12.5000000000000000","Monthly","103175002"
"01sNz000000JamAIAS","01t4J000004AsSnQAK",True,"895.0000000000000000","Monthly","103244001"
"01sNz000000JamAIAS","01t4J000004AsSoQAK",True,"816.8333333333333333","Monthly","103086012"
"01sNz000000JamAIAS","01t4J000004AsSpQAK",True,"16.6666666666666667","Monthly","103580003"
"01sNz000000JamAIAS","01t4J000004AsSrQAK",True,"0.33333333333333333333","Monthly","107523001"
"01sNz000000JamAIAS","01t4J000004AsSsQAK",True,"4.1666666666666667","Monthly","107834001"
"01sNz000000JamAIAS","01t4J000004AsStQAK",True,"4.1666666666666667","Monthly","103086016"
"01sNz000000JamAIAS","01t4J000004AsSuQAK",True,"29.1666666666666667","Monthly","103086011"
"01sNz000000JamAIAS","01t4J000004AsSvQAK",True,"0.08333333333333333333","Monthly","103734033"
"01sNz000000JamAIAS","01t4J000004AsSwQAK",True,"16.6666666666666667","Monthly","103127001"
"01sNz000000JamAIAS","01t4J000004AsSxQAK",True,"8.3333333333333333","Monthly","103137001"
"01sNz000000JamAIAS","01t4J000004AsSyQAK",True,"996.6666666666666667","Monthly","103620001"
"01sNz000000JamAIAS","01t4J000004AsSzQAK",True,"1542.4166666666666667","Monthly","103773017"
"01sNz000000JamAIAS","01t4J000004AsT0QAK",True,"2675.0000000000000000","Monthly","103150001"
"01sNz000000JamAIAS","01t4J000004AsT2QAK",True,"8.3333333333333333","Monthly","103920015"
"01sNz000000JamAIAS","01t4J000004AsT3QAK",True,"8.3333333333333333","Monthly","103920014"
"01sNz000000JamAIAS","01t4J000004AsT4QAK",True,"14.5833333333333333","Monthly","103997001"
"01sNz000000JamAIAS","01t4J000004AsT5QAK",True,"20.8333333333333333","Monthly","103137002"
"01sNz000000JamAIAS","01t4J000004AsT6QAK",True,"0.08333333333333333333","Monthly","104294011"
"01sNz000000JamAIAS","01t4J000004AsT8QAK",True,"1.2500000000000000","Monthly","103125002"
"01sNz000000JamAIAS","01t4J000004AsT9QAK",True,"4.1666666666666667","Monthly","103178002"
"01sNz000000JamAIAS","01t4J000004AsTCQA0",True,"1473.8333333333333333","Monthly","103154001"
"01sNz000000JamAIAS","01t4J000004AsTEQA0",True,"29.1666666666666667","Monthly","103086013"
"01sNz000000JamAIAS","01t4J000004AsTFQA0",True,"0.08333333333333333333","Monthly","103195002"
"01sNz000000JamAIAS","01t4J000004AsTHQA0",True,"12.5000000000000000","Monthly","103938001"
"01sNz000000JamAIAS","01t4J000004AsTIQA0",True,"0.08333333333333333333","Monthly","104174049"
"01sNz000000JamAIAS","01t4J000004AsTJQA0",True,"1511.9166666666666667","Monthly","103157001"
"01sNz000000JamAIAS","01t4J000004AsTKQA0",True,"1080.0000000000000000","Monthly","104177001"
"01sNz000000JamAIAS","01t4J000004AsTLQA0",True,"1404.0000000000000000","Monthly","104220001"
"01sNz000000JamAIAS","01t4J000004AsTMQA0",True,"0.08333333333333333333","Monthly","104200002"
"01sNz000000JamAIAS","01t4J000004AsTNQA0",True,"5.8333333333333333","Monthly","104174029"
"01sNz000000JamAIAS","01t4J000004AsTOQA0",True,"4.1666666666666667","Monthly","103086019"
"01sNz000000JamAIAS","01t4J000004AsTPQA0",True,"1404.0000000000000000","Monthly","103161001"
"01sNz000000JamAIAS","01t4J000004AsTRQA0",True,"0.08333333333333333333","Monthly","104154036"
"01sNz000000JamAIAS","01t4J000004AsTSQA0",True,"25.0000000000000000","Monthly","104152008"
"01sNz000000JamAIAS","01t4J000004AsTVQA0",True,"6.3333333333333333","Monthly","103196001"
"01sNz000000JamAIAS","01t4J000004AsTYQA0",True,"1464.6666666666666667","Monthly","103156001"
"01sNz000000JamAIAS","01t4J000004AsTaQAK",True,"10.0000000000000000","Monthly","104402001"
"01sNz000000JamAIAS","01t4J000004AsTcQAK",True,"0.08333333333333333333","Monthly","104026001"
"01sNz000000JamAIAS","01t4J000004AsTdQAK",True,"16.6666666666666667","Monthly","104152039"
"01sNz000000JamAIAS","01t4J000004AsTfQAK",True,"4.1666666666666667","Monthly","104206023"
"01sNz000000JamAIAS","01t4J000004AsTmQAK",True,"850.0000000000000000","Monthly","103229001"
"01sNz000000JamAIAS","01t4J000004AsTnQAK",True,"20.8333333333333333","Monthly","104255002"
"01sNz000000JamAIAS","01t4J000004AsTsQAK",True,"12.5000000000000000","Monthly","104554001"
"01sNz000000JamAIAS","01t4J000004AsTwQAK",True,"8.3333333333333333","Monthly","103981001"
"01sNz000000JamAIAS","01t4J000004AsTxQAK",True,"151.6666666666666667","Monthly","104152061"
"01sNz000000JamAIAS","01t4J000004AsTzQAK",True,"8.3333333333333333","Monthly","103176001"
"01sNz000000JamAIAS","01t4J000004AsU2QAK",True,"1061.6666666666666667","Monthly","103505003"
"01sNz000000JamAIAS","01t4J000004AsU6QAK",True,"0.41666666666666666667","Monthly","107592001"
"01sNz000000JamAIAS","01t4J000004AsU7QAK",True,"0.08333333333333333333","Monthly","110030158"
"01sNz000000JamAIAS","01t4J000004AsU8QAK",True,"4.1666666666666667","Monthly","103166005"
"01sNz000000JamAIAS","01t4J000004AsU9QAK",True,"12.5000000000000000","Monthly","103166001"
"01sNz000000JamAIAS","01t4J000004AsUAQA0",True,"0.25000000000000000000","Monthly","103880001"
"01sNz000000JamAIAS","01t4J000004AsUBQA0",True,"0.25000000000000000000","Monthly","104009001"
"01sNz000000JamAIAS","01t4J000004AsUFQA0",True,"1687.5000000000000000","Monthly","103397001"
"01sNz000000JamAIAS","01t4J000004AsUIQA0",True,"8.3333333333333333","Monthly","103177001"
"01sNz000000JamAIAS","01t4J000004AsUJQA0",True,"825.0000000000000000","Monthly","103220001"
"01sNz000000JamAIAS","01t4J000004AsULQA0",True,"4.1666666666666667","Monthly","104174058"
"01sNz000000JamAIAS","01t4J000004AsUMQA0",True,"0.08333333333333333333","Monthly","104294013"
"01sNz000000JamAIAS","01t4J000004AsUOQA0",True,"10.4166666666666667","Monthly","103179001"
"01sNz000000JamAIAS","01t4J000004AsUPQA0",True,"0.08333333333333333333","Monthly","103175001"
"01sNz000000JamAIAS","01t4J000004AsURQA0",True,"0.08333333333333333333","Monthly","103175003"
"01sNz000000JamAIAS","01t4J000004AsUTQA0",True,"1.1666666666666667","Monthly","103175004"
"01sNz000000JamAIAS","01t4J000004AsUWQA0",True,"0.08333333333333333333","Monthly","103960001"
"01sNz000000JamAIAS","01t4J000004AsUXQA0",True,"16.6666666666666667","Monthly","104152004"
"01sNz000000JamAIAS","01t4J000004AsUcQAK",True,"850.0000000000000000","Monthly","103200001"
"01sNz000000JamAIAS","01t4J000004AsUdQAK",True,"1336.5000000000000000","Monthly","103163001"
"01sNz000000JamAIAS","01t4J000004AsUeQAK",True,"1885.0000000000000000","Monthly","103448006"
"01sNz000000JamAIAS","01t4J000004AsUgQAK",True,"0.08333333333333333333","Monthly","103544001"
"01sNz000000JamAIAS","01t4J000004AsUhQAK",True,"0.08333333333333333333","Monthly","103917001"
"01sNz000000JamAIAS","01t4J000004AsUjQAK",True,"0.08333333333333333333","Monthly","103180004"
"01sNz000000JamAIAS","01t4J000004AsUmQAK",True,"1145.0000000000000000","Monthly","103187001"
"01sNz000000JamAIAS","01t4J000004AsUnQAK",True,"16.6666666666666667","Monthly","103904001"
"01sNz000000JamAIAS","01t4J000004AsUoQAK",True,"4.1666666666666667","Monthly","103176002"
"01sNz000000JamAIAS","01t4J000004AsUpQAK",True,"12.5000000000000000","Monthly","103448015"
"01sNz000000JamAIAS","01t4J000004AsUtQAK",True,"2.0833333333333333","Monthly","103180005"
"01sNz000000JamAIAS","01t4J000004AsUuQAK",True,"10.4166666666666667","Monthly","103628002"
"01sNz000000JamAIAS","01t4J000004AsUvQAK",True,"1.2500000000000000","Monthly","103879001"
"01sNz000000JamAIAS","01t4J000004AsUxQAK",True,"1423.5000000000000000","Monthly","104188001"
"01sNz000000JamAIAS","01t4J000004AsUyQAK",True,"0.08333333333333333333","Monthly","103180003"
"01sNz000000JamAIAS","01t4J000004AsV0QAK",True,"6.2500000000000000","Monthly","103608002"
"01sNz000000JamAIAS","01t4J000004AsV1QAK",True,"6.2500000000000000","Monthly","103734024"
"01sNz000000JamAIAS","01t4J000004AsV2QAK",True,"16.6666666666666667","Monthly","103963001"
"01sNz000000JamAIAS","01t4J000004AsV3QAK",True,"12.5000000000000000","Monthly","103180006"
"01sNz000000JamAIAS","01t4J000004AsV4QAK",True,"0.08333333333333333333","Monthly","103195001"
"01sNz000000JamAIAS","01t4J000004AsV5QAK",True,"8.3333333333333333","Monthly","104103002"
"01sNz000000JamAIAS","01t4J000004AsV6QAK",True,"0.08333333333333333333","Monthly","104154040"
"01sNz000000JamAIAS","01t4J000004AsV7QAK",True,"16.6666666666666667","Monthly","104154017"
"01sNz000000JamAIAS","01t4J000004AsV8QAK",True,"2.0833333333333333","Monthly","103180001"
"01sNz000000JamAIAS","01t4J000004AsVBQA0",True,"16.6666666666666667","Monthly","103180008"
"01sNz000000JamAIAS","01t4J000004AsVCQA0",True,"572.0000000000000000","Monthly","103340001"
"01sNz000000JamAIAS","01t4J000004AsVDQA0",True,"1305.0000000000000000","Monthly","103477001"
"01sNz000000JamAIAS","01t4J000004AsVFQA0",True,"0.08333333333333333333","Monthly","103991001"
"01sNz000000JamAIAS","01t4J000004AsVJQA0",True,"0.08333333333333333333","Monthly","110687001"
"01sNz000000JamAIAS","01t4J000004AsVKQA0",True,"875.0000000000000000","Monthly","103182001"
"01sNz000000JamAIAS","01t4J000004AsVMQA0",True,"0.08333333333333333333","Monthly","103838079"
"01sNz000000JamAIAS","01t4J000004AsVPQA0",True,"1330.0000000000000000","Monthly","103627001"
"01sNz000000JamAIAS","01t4J000004AsVQQA0",True,"0.08333333333333333333","Monthly","103734004"
"01sNz000000JamAIAS","01t4J000004AsVRQA0",True,"8.3333333333333333","Monthly","103854002"
