product2id,pricebook2id,unitprice,rent_periodicity__c,isactive
01t8d000000oJ29AAE,01sPv0000038lL1IAI,2045.1,Monthly,TRUE
01t8d000000oJ29AAE,01sPv0000038lL2IAI,2054.91,Monthly,TRUE
01t8d000000oJ29AAE,01sPv0000038lKzIAI,2065.11,Monthly,TRUE
01t8d000000oJ29AAE,01sPv0000038lL0IAI,2075.35,Monthly,TRUE
01t8d000000oJ29AAE,01sPv00000246dZIAQ,2084.65,Monthly,TRUE
01t8d000000oJ29AAE,01sPv000002kqTtIAI,2094.99,Monthly,TRUE
01t8d000000oJ29AAE,01sPv000002kqTuIAI,2105.05,Monthly,TRUE
01t8d000000oJ29AAE,01sPv000002kqTvIAI,2115.49,Monthly,TRUE
01t8d000000oJ29AAE,01sPv000002kqTwIAI,2125.65,Monthly,TRUE
01t8d000000oJ29AAE,01sPv000002kqTxIAI,2136.2,Monthly,TRUE
01t8d000000oJ29AAE,01sPv000002kqTyIAI,2146.79,Monthly,TRUE
01t8d000000oJ29AAE,01sPv000002kqTzIAI,2157.1,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv0000038lL1IAI,2080.27,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv0000038lL2IAI,2090.26,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv0000038lKzIAI,2100.63,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv0000038lL0IAI,2111.05,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv00000246dZIAQ,2120.51,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv000002kqTtIAI,2131.03,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv000002kqTuIAI,2141.26,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv000002kqTvIAI,2151.88,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv000002kqTwIAI,2162.21,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv000002kqTxIAI,2172.94,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv000002kqTyIAI,2183.72,Monthly,TRUE
01t8d000000oJ2AAAU,01sPv000002kqTzIAI,2194.2,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv0000038lL1IAI,2045.1,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv0000038lL2IAI,2054.91,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv0000038lKzIAI,2065.11,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv0000038lL0IAI,2075.35,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv00000246dZIAQ,2084.65,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv000002kqTtIAI,2094.99,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv000002kqTuIAI,2105.05,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv000002kqTvIAI,2115.49,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv000002kqTwIAI,2125.65,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv000002kqTxIAI,2136.2,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv000002kqTyIAI,2146.79,Monthly,TRUE
01t8d000000oJ2EAAU,01sPv000002kqTzIAI,2157.1,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv0000038lL1IAI,1422.02,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv0000038lL2IAI,1428.85,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv0000038lKzIAI,1435.94,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv0000038lL0IAI,1443.06,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv00000246dZIAQ,1449.52,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv000002kqTtIAI,1456.72,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv000002kqTuIAI,1463.71,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv000002kqTvIAI,1470.97,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv000002kqTwIAI,1478.03,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv000002kqTxIAI,1485.36,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv000002kqTyIAI,1492.73,Monthly,TRUE
01t8d000000oJ2FAAU,01sPv000002kqTzIAI,1499.9,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv0000038lL1IAI,2080.27,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv0000038lL2IAI,2090.26,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv0000038lKzIAI,2100.63,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv0000038lL0IAI,2111.05,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv00000246dZIAQ,2120.51,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv000002kqTtIAI,2131.03,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv000002kqTuIAI,2141.26,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv000002kqTvIAI,2151.88,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv000002kqTwIAI,2162.21,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv000002kqTxIAI,2172.94,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv000002kqTyIAI,2183.72,Monthly,TRUE
01t8d000000oJ2JAAU,01sPv000002kqTzIAI,2194.2,Monthly,TRUE
01t8d000000oJnOAAU,01sPv0000038lL1IAI,1839.08,Monthly,TRUE
01t8d000000oJnOAAU,01sPv0000038lL2IAI,1847.91,Monthly,TRUE
01t8d000000oJnOAAU,01sPv0000038lKzIAI,1857.08,Monthly,TRUE
01t8d000000oJnOAAU,01sPv0000038lL0IAI,1866.29,Monthly,TRUE
01t8d000000oJnOAAU,01sPv00000246dZIAQ,1874.65,Monthly,TRUE
01t8d000000oJnOAAU,01sPv000002kqTtIAI,1883.95,Monthly,TRUE
01t8d000000oJnOAAU,01sPv000002kqTuIAI,1892.99,Monthly,TRUE
01t8d000000oJnOAAU,01sPv000002kqTvIAI,1902.39,Monthly,TRUE
01t8d000000oJnOAAU,01sPv000002kqTwIAI,1911.52,Monthly,TRUE
01t8d000000oJnOAAU,01sPv000002kqTxIAI,1921,Monthly,TRUE
01t8d000000oJnOAAU,01sPv000002kqTyIAI,1930.53,Monthly,TRUE
01t8d000000oJnOAAU,01sPv000002kqTzIAI,1939.8,Monthly,TRUE
01t8d000000okAvAAI,01sPv0000038lL1IAI,1773.76,Monthly,TRUE
01t8d000000okAvAAI,01sPv0000038lL2IAI,1782.27,Monthly,TRUE
01t8d000000okAvAAI,01sPv0000038lKzIAI,1791.11,Monthly,TRUE
01t8d000000okAvAAI,01sPv0000038lL0IAI,1800,Monthly,TRUE
01t8d000000okAvAAI,01sPv00000246dZIAQ,1808.06,Monthly,TRUE
01t8d000000okAvAAI,01sPv000002kqTtIAI,1817.03,Monthly,TRUE
01t8d000000okAvAAI,01sPv000002kqTuIAI,1825.76,Monthly,TRUE
01t8d000000okAvAAI,01sPv000002kqTvIAI,1834.81,Monthly,TRUE
01t8d000000okAvAAI,01sPv000002kqTwIAI,1843.62,Monthly,TRUE
01t8d000000okAvAAI,01sPv000002kqTxIAI,1852.77,Monthly,TRUE
01t8d000000okAvAAI,01sPv000002kqTyIAI,1861.96,Monthly,TRUE
01t8d000000okAvAAI,01sPv000002kqTzIAI,1870.9,Monthly,TRUE
01t8d000000oMgpAAE,01sPv0000038lL1IAI,2035.05,Monthly,TRUE
01t8d000000oMgpAAE,01sPv0000038lL2IAI,2044.82,Monthly,TRUE
01t8d000000oMgpAAE,01sPv0000038lKzIAI,2054.96,Monthly,TRUE
01t8d000000oMgpAAE,01sPv0000038lL0IAI,2065.16,Monthly,TRUE
01t8d000000oMgpAAE,01sPv00000246dZIAQ,2074.41,Monthly,TRUE
01t8d000000oMgpAAE,01sPv000002kqTtIAI,2084.7,Monthly,TRUE
01t8d000000oMgpAAE,01sPv000002kqTuIAI,2094.71,Monthly,TRUE
01t8d000000oMgpAAE,01sPv000002kqTvIAI,2105.1,Monthly,TRUE
01t8d000000oMgpAAE,01sPv000002kqTwIAI,2115.2,Monthly,TRUE
01t8d000000oMgpAAE,01sPv000002kqTxIAI,2125.7,Monthly,TRUE
01t8d000000oMgpAAE,01sPv000002kqTyIAI,2136.24,Monthly,TRUE
01t8d000000oMgpAAE,01sPv000002kqTzIAI,2146.5,Monthly,TRUE
01t8d000000oMgQAAU,01sPv0000038lL1IAI,1376.8,Monthly,TRUE
01t8d000000oMgQAAU,01sPv0000038lL2IAI,1383.41,Monthly,TRUE
01t8d000000oMgQAAU,01sPv0000038lKzIAI,1390.27,Monthly,TRUE
01t8d000000oMgQAAU,01sPv0000038lL0IAI,1397.17,Monthly,TRUE
01t8d000000oMgQAAU,01sPv00000246dZIAQ,1403.43,Monthly,TRUE
01t8d000000oMgQAAU,01sPv000002kqTtIAI,1410.39,Monthly,TRUE
01t8d000000oMgQAAU,01sPv000002kqTuIAI,1417.16,Monthly,TRUE
01t8d000000oMgQAAU,01sPv000002kqTvIAI,1424.19,Monthly,TRUE
01t8d000000oMgQAAU,01sPv000002kqTwIAI,1431.03,Monthly,TRUE
01t8d000000oMgQAAU,01sPv000002kqTxIAI,1438.13,Monthly,TRUE
01t8d000000oMgQAAU,01sPv000002kqTyIAI,1445.26,Monthly,TRUE
01t8d000000oMgQAAU,01sPv000002kqTzIAI,1452.2,Monthly,TRUE
01t8d000000oMiYAAU,01sPv0000038lL1IAI,1216,Monthly,TRUE
01t8d000000oMiYAAU,01sPv0000038lL2IAI,1221.84,Monthly,TRUE
01t8d000000oMiYAAU,01sPv0000038lKzIAI,1227.9,Monthly,TRUE
01t8d000000oMiYAAU,01sPv0000038lL0IAI,1233.99,Monthly,TRUE
01t8d000000oMiYAAU,01sPv00000246dZIAQ,1239.52,Monthly,TRUE
01t8d000000oMiYAAU,01sPv000002kqTtIAI,1245.67,Monthly,TRUE
01t8d000000oMiYAAU,01sPv000002kqTuIAI,1251.65,Monthly,TRUE
01t8d000000oMiYAAU,01sPv000002kqTvIAI,1257.86,Monthly,TRUE
01t8d000000oMiYAAU,01sPv000002kqTwIAI,1263.9,Monthly,TRUE
01t8d000000oMiYAAU,01sPv000002kqTxIAI,1270.17,Monthly,TRUE
01t8d000000oMiYAAU,01sPv000002kqTyIAI,1276.47,Monthly,TRUE
01t8d000000oMiYAAU,01sPv000002kqTzIAI,1282.6,Monthly,TRUE
01t8d000000omnmAAA,01sPv0000038lL1IAI,1336.6,Monthly,TRUE
01t8d000000omnmAAA,01sPv0000038lL2IAI,1343.01,Monthly,TRUE
01t8d000000omnmAAA,01sPv0000038lKzIAI,1349.68,Monthly,TRUE
01t8d000000omnmAAA,01sPv0000038lL0IAI,1356.37,Monthly,TRUE
01t8d000000omnmAAA,01sPv00000246dZIAQ,1362.45,Monthly,TRUE
01t8d000000omnmAAA,01sPv000002kqTtIAI,1369.21,Monthly,TRUE
01t8d000000omnmAAA,01sPv000002kqTuIAI,1375.78,Monthly,TRUE
01t8d000000omnmAAA,01sPv000002kqTvIAI,1382.61,Monthly,TRUE
01t8d000000omnmAAA,01sPv000002kqTwIAI,1389.25,Monthly,TRUE
01t8d000000omnmAAA,01sPv000002kqTxIAI,1396.14,Monthly,TRUE
01t8d000000omnmAAA,01sPv000002kqTyIAI,1403.06,Monthly,TRUE
01t8d000000omnmAAA,01sPv000002kqTzIAI,1409.8,Monthly,TRUE
01t8d000000oMQlAAM,01sPv0000038lL1IAI,1236.1,Monthly,TRUE
01t8d000000oMQlAAM,01sPv0000038lL2IAI,1242.04,Monthly,TRUE
01t8d000000oMQlAAM,01sPv0000038lKzIAI,1248.2,Monthly,TRUE
01t8d000000oMQlAAM,01sPv0000038lL0IAI,1254.39,Monthly,TRUE
01t8d000000oMQlAAM,01sPv00000246dZIAQ,1260.01,Monthly,TRUE
01t8d000000oMQlAAM,01sPv000002kqTtIAI,1266.26,Monthly,TRUE
01t8d000000oMQlAAM,01sPv000002kqTuIAI,1272.34,Monthly,TRUE
01t8d000000oMQlAAM,01sPv000002kqTvIAI,1278.65,Monthly,TRUE
01t8d000000oMQlAAM,01sPv000002kqTwIAI,1284.79,Monthly,TRUE
01t8d000000oMQlAAM,01sPv000002kqTxIAI,1291.17,Monthly,TRUE
01t8d000000oMQlAAM,01sPv000002kqTyIAI,1297.57,Monthly,TRUE
01t8d000000oMQlAAM,01sPv000002kqTzIAI,1303.8,Monthly,TRUE
01t8d000000oMQqAAM,01sPv0000038lL1IAI,1422.02,Monthly,TRUE
01t8d000000oMQqAAM,01sPv0000038lL2IAI,1428.85,Monthly,TRUE
01t8d000000oMQqAAM,01sPv0000038lKzIAI,1435.94,Monthly,TRUE
01t8d000000oMQqAAM,01sPv0000038lL0IAI,1443.06,Monthly,TRUE
01t8d000000oMQqAAM,01sPv00000246dZIAQ,1449.52,Monthly,TRUE
01t8d000000oMQqAAM,01sPv000002kqTtIAI,1456.72,Monthly,TRUE
01t8d000000oMQqAAM,01sPv000002kqTuIAI,1463.71,Monthly,TRUE
01t8d000000oMQqAAM,01sPv000002kqTvIAI,1470.97,Monthly,TRUE
01t8d000000oMQqAAM,01sPv000002kqTwIAI,1478.03,Monthly,TRUE
01t8d000000oMQqAAM,01sPv000002kqTxIAI,1485.36,Monthly,TRUE
01t8d000000oMQqAAM,01sPv000002kqTyIAI,1492.73,Monthly,TRUE
01t8d000000oMQqAAM,01sPv000002kqTzIAI,1499.9,Monthly,TRUE
01t8d000000oWCiAAM,01sPv0000038lL1IAI,1351.67,Monthly,TRUE
01t8d000000oWCiAAM,01sPv0000038lL2IAI,1358.16,Monthly,TRUE
01t8d000000oWCiAAM,01sPv0000038lKzIAI,1364.9,Monthly,TRUE
01t8d000000oWCiAAM,01sPv0000038lL0IAI,1371.67,Monthly,TRUE
01t8d000000oWCiAAM,01sPv00000246dZIAQ,1377.82,Monthly,TRUE
01t8d000000oWCiAAM,01sPv000002kqTtIAI,1384.65,Monthly,TRUE
01t8d000000oWCiAAM,01sPv000002kqTuIAI,1391.3,Monthly,TRUE
01t8d000000oWCiAAM,01sPv000002kqTvIAI,1398.2,Monthly,TRUE
01t8d000000oWCiAAM,01sPv000002kqTwIAI,1404.91,Monthly,TRUE
01t8d000000oWCiAAM,01sPv000002kqTxIAI,1411.88,Monthly,TRUE
01t8d000000oWCiAAM,01sPv000002kqTyIAI,1418.89,Monthly,TRUE
01t8d000000oWCiAAM,01sPv000002kqTzIAI,1425.7,Monthly,TRUE
01t8d000000oWupAAE,01sPv0000038lL1IAI,1341.62,Monthly,TRUE
01t8d000000oWupAAE,01sPv0000038lL2IAI,1348.06,Monthly,TRUE
01t8d000000oWupAAE,01sPv0000038lKzIAI,1354.75,Monthly,TRUE
01t8d000000oWupAAE,01sPv0000038lL0IAI,1361.47,Monthly,TRUE
01t8d000000oWupAAE,01sPv00000246dZIAQ,1367.57,Monthly,TRUE
01t8d000000oWupAAE,01sPv000002kqTtIAI,1374.36,Monthly,TRUE
01t8d000000oWupAAE,01sPv000002kqTuIAI,1380.95,Monthly,TRUE
01t8d000000oWupAAE,01sPv000002kqTvIAI,1387.81,Monthly,TRUE
01t8d000000oWupAAE,01sPv000002kqTwIAI,1394.47,Monthly,TRUE
01t8d000000oWupAAE,01sPv000002kqTxIAI,1401.39,Monthly,TRUE
01t8d000000oWupAAE,01sPv000002kqTyIAI,1408.34,Monthly,TRUE
01t8d000000oWupAAE,01sPv000002kqTzIAI,1415.1,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv0000038lL1IAI,1396.9,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv0000038lL2IAI,1403.6,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv0000038lKzIAI,1410.57,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv0000038lL0IAI,1417.56,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv00000246dZIAQ,1423.91,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv000002kqTtIAI,1430.98,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv000002kqTuIAI,1437.85,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv000002kqTvIAI,1444.98,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv000002kqTwIAI,1451.92,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv000002kqTxIAI,1459.12,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv000002kqTyIAI,1466.36,Monthly,TRUE
01t8d000000p4wUAAQ,01sPv000002kqTzIAI,1473.4,Monthly,TRUE
01t8d000000p7CcAAI,01sPv0000038lL1IAI,1200.93,Monthly,TRUE
01t8d000000p7CcAAI,01sPv0000038lL2IAI,1206.69,Monthly,TRUE
01t8d000000p7CcAAI,01sPv0000038lKzIAI,1212.68,Monthly,TRUE
01t8d000000p7CcAAI,01sPv0000038lL0IAI,1218.7,Monthly,TRUE
01t8d000000p7CcAAI,01sPv00000246dZIAQ,1224.16,Monthly,TRUE
01t8d000000p7CcAAI,01sPv000002kqTtIAI,1230.23,Monthly,TRUE
01t8d000000p7CcAAI,01sPv000002kqTuIAI,1236.14,Monthly,TRUE
01t8d000000p7CcAAI,01sPv000002kqTvIAI,1242.27,Monthly,TRUE
01t8d000000p7CcAAI,01sPv000002kqTwIAI,1248.23,Monthly,TRUE
01t8d000000p7CcAAI,01sPv000002kqTxIAI,1254.42,Monthly,TRUE
01t8d000000p7CcAAI,01sPv000002kqTyIAI,1260.65,Monthly,TRUE
01t8d000000p7CcAAI,01sPv000002kqTzIAI,1266.7,Monthly,TRUE
01t8d000000p7d2AAA,01sPv0000038lL1IAI,1341.62,Monthly,TRUE
01t8d000000p7d2AAA,01sPv0000038lL2IAI,1348.06,Monthly,TRUE
01t8d000000p7d2AAA,01sPv0000038lKzIAI,1354.75,Monthly,TRUE
01t8d000000p7d2AAA,01sPv0000038lL0IAI,1361.47,Monthly,TRUE
01t8d000000p7d2AAA,01sPv00000246dZIAQ,1367.57,Monthly,TRUE
01t8d000000p7d2AAA,01sPv000002kqTtIAI,1374.36,Monthly,TRUE
01t8d000000p7d2AAA,01sPv000002kqTuIAI,1380.95,Monthly,TRUE
01t8d000000p7d2AAA,01sPv000002kqTvIAI,1387.81,Monthly,TRUE
01t8d000000p7d2AAA,01sPv000002kqTwIAI,1394.47,Monthly,TRUE
01t8d000000p7d2AAA,01sPv000002kqTxIAI,1401.39,Monthly,TRUE
01t8d000000p7d2AAA,01sPv000002kqTyIAI,1408.34,Monthly,TRUE
01t8d000000p7d2AAA,01sPv000002kqTzIAI,1415.1,Monthly,TRUE
01t8d000000p7WaAAI,01sPv0000038lL1IAI,1341.62,Monthly,TRUE
01t8d000000p7WaAAI,01sPv0000038lL2IAI,1348.06,Monthly,TRUE
01t8d000000p7WaAAI,01sPv0000038lKzIAI,1354.75,Monthly,TRUE
01t8d000000p7WaAAI,01sPv0000038lL0IAI,1361.47,Monthly,TRUE
01t8d000000p7WaAAI,01sPv00000246dZIAQ,1367.57,Monthly,TRUE
01t8d000000p7WaAAI,01sPv000002kqTtIAI,1374.36,Monthly,TRUE
01t8d000000p7WaAAI,01sPv000002kqTuIAI,1380.95,Monthly,TRUE
01t8d000000p7WaAAI,01sPv000002kqTvIAI,1387.81,Monthly,TRUE
01t8d000000p7WaAAI,01sPv000002kqTwIAI,1394.47,Monthly,TRUE
01t8d000000p7WaAAI,01sPv000002kqTxIAI,1401.39,Monthly,TRUE
01t8d000000p7WaAAI,01sPv000002kqTyIAI,1408.34,Monthly,TRUE
01t8d000000p7WaAAI,01sPv000002kqTzIAI,1415.1,Monthly,TRUE
01t8d000000p7XEAAY,01sPv0000038lL1IAI,1768.73,Monthly,TRUE
01t8d000000p7XEAAY,01sPv0000038lL2IAI,1777.22,Monthly,TRUE
01t8d000000p7XEAAY,01sPv0000038lKzIAI,1786.04,Monthly,TRUE
01t8d000000p7XEAAY,01sPv0000038lL0IAI,1794.9,Monthly,TRUE
01t8d000000p7XEAAY,01sPv00000246dZIAQ,1802.94,Monthly,TRUE
01t8d000000p7XEAAY,01sPv000002kqTtIAI,1811.89,Monthly,TRUE
01t8d000000p7XEAAY,01sPv000002kqTuIAI,1820.58,Monthly,TRUE
01t8d000000p7XEAAY,01sPv000002kqTvIAI,1829.62,Monthly,TRUE
01t8d000000p7XEAAY,01sPv000002kqTwIAI,1838.4,Monthly,TRUE
01t8d000000p7XEAAY,01sPv000002kqTxIAI,1847.52,Monthly,TRUE
01t8d000000p7XEAAY,01sPv000002kqTyIAI,1856.69,Monthly,TRUE
01t8d000000p7XEAAY,01sPv000002kqTzIAI,1865.6,Monthly,TRUE
01t8d000000p8duAAA,01sPv0000038lL1IAI,1753.66,Monthly,TRUE
01t8d000000p8duAAA,01sPv0000038lL2IAI,1762.08,Monthly,TRUE
01t8d000000p8duAAA,01sPv0000038lKzIAI,1770.82,Monthly,TRUE
01t8d000000p8duAAA,01sPv0000038lL0IAI,1779.6,Monthly,TRUE
01t8d000000p8duAAA,01sPv00000246dZIAQ,1787.58,Monthly,TRUE
01t8d000000p8duAAA,01sPv000002kqTtIAI,1796.44,Monthly,TRUE
01t8d000000p8duAAA,01sPv000002kqTuIAI,1805.07,Monthly,TRUE
01t8d000000p8duAAA,01sPv000002kqTvIAI,1814.02,Monthly,TRUE
01t8d000000p8duAAA,01sPv000002kqTwIAI,1822.73,Monthly,TRUE
01t8d000000p8duAAA,01sPv000002kqTxIAI,1831.77,Monthly,TRUE
01t8d000000p8duAAA,01sPv000002kqTyIAI,1840.86,Monthly,TRUE
01t8d000000p8duAAA,01sPv000002kqTzIAI,1849.7,Monthly,TRUE
01t8d000000p8JEAAY,01sPv0000038lL1IAI,1728.53,Monthly,TRUE
01t8d000000p8JEAAY,01sPv0000038lL2IAI,1736.83,Monthly,TRUE
01t8d000000p8JEAAY,01sPv0000038lKzIAI,1745.45,Monthly,TRUE
01t8d000000p8JEAAY,01sPv0000038lL0IAI,1754.11,Monthly,TRUE
01t8d000000p8JEAAY,01sPv00000246dZIAQ,1761.97,Monthly,TRUE
01t8d000000p8JEAAY,01sPv000002kqTtIAI,1770.71,Monthly,TRUE
01t8d000000p8JEAAY,01sPv000002kqTuIAI,1779.21,Monthly,TRUE
01t8d000000p8JEAAY,01sPv000002kqTvIAI,1788.03,Monthly,TRUE
01t8d000000p8JEAAY,01sPv000002kqTwIAI,1796.62,Monthly,TRUE
01t8d000000p8JEAAY,01sPv000002kqTxIAI,1805.53,Monthly,TRUE
01t8d000000p8JEAAY,01sPv000002kqTyIAI,1814.49,Monthly,TRUE
01t8d000000p8JEAAY,01sPv000002kqTzIAI,1823.2,Monthly,TRUE
01t8d000000p9hgAAA,01sPv0000038lL1IAI,1306.45,Monthly,TRUE
01t8d000000p9hgAAA,01sPv0000038lL2IAI,1312.72,Monthly,TRUE
01t8d000000p9hgAAA,01sPv0000038lKzIAI,1319.23,Monthly,TRUE
01t8d000000p9hgAAA,01sPv0000038lL0IAI,1325.78,Monthly,TRUE
01t8d000000p9hgAAA,01sPv00000246dZIAQ,1331.72,Monthly,TRUE
01t8d000000p9hgAAA,01sPv000002kqTtIAI,1338.33,Monthly,TRUE
01t8d000000p9hgAAA,01sPv000002kqTuIAI,1344.75,Monthly,TRUE
01t8d000000p9hgAAA,01sPv000002kqTvIAI,1351.42,Monthly,TRUE
01t8d000000p9hgAAA,01sPv000002kqTwIAI,1357.91,Monthly,TRUE
01t8d000000p9hgAAA,01sPv000002kqTxIAI,1364.65,Monthly,TRUE
01t8d000000p9hgAAA,01sPv000002kqTyIAI,1371.42,Monthly,TRUE
01t8d000000p9hgAAA,01sPv000002kqTzIAI,1378,Monthly,TRUE
01t8d000000pAuFAAU,01sPv0000038lL1IAI,1417,Monthly,TRUE
01t8d000000pAuFAAU,01sPv0000038lL2IAI,1423.8,Monthly,TRUE
01t8d000000pAuFAAU,01sPv0000038lKzIAI,1430.86,Monthly,TRUE
01t8d000000pAuFAAU,01sPv0000038lL0IAI,1437.96,Monthly,TRUE
01t8d000000pAuFAAU,01sPv00000246dZIAQ,1444.4,Monthly,TRUE
01t8d000000pAuFAAU,01sPv000002kqTtIAI,1451.57,Monthly,TRUE
01t8d000000pAuFAAU,01sPv000002kqTuIAI,1458.54,Monthly,TRUE
01t8d000000pAuFAAU,01sPv000002kqTvIAI,1465.77,Monthly,TRUE
01t8d000000pAuFAAU,01sPv000002kqTwIAI,1472.81,Monthly,TRUE
01t8d000000pAuFAAU,01sPv000002kqTxIAI,1480.12,Monthly,TRUE
01t8d000000pAuFAAU,01sPv000002kqTyIAI,1487.46,Monthly,TRUE
01t8d000000pAuFAAU,01sPv000002kqTzIAI,1494.6,Monthly,TRUE
01t8d000000pCm4AAE,01sPv0000038lL1IAI,1371.77,Monthly,TRUE
01t8d000000pCm4AAE,01sPv0000038lL2IAI,1378.36,Monthly,TRUE
01t8d000000pCm4AAE,01sPv0000038lKzIAI,1385.2,Monthly,TRUE
01t8d000000pCm4AAE,01sPv0000038lL0IAI,1392.07,Monthly,TRUE
01t8d000000pCm4AAE,01sPv00000246dZIAQ,1398.3,Monthly,TRUE
01t8d000000pCm4AAE,01sPv000002kqTtIAI,1405.24,Monthly,TRUE
01t8d000000pCm4AAE,01sPv000002kqTuIAI,1411.99,Monthly,TRUE
01t8d000000pCm4AAE,01sPv000002kqTvIAI,1418.99,Monthly,TRUE
01t8d000000pCm4AAE,01sPv000002kqTwIAI,1425.8,Monthly,TRUE
01t8d000000pCm4AAE,01sPv000002kqTxIAI,1432.88,Monthly,TRUE
01t8d000000pCm4AAE,01sPv000002kqTyIAI,1439.99,Monthly,TRUE
01t8d000000pCm4AAE,01sPv000002kqTzIAI,1446.9,Monthly,TRUE
01t8d000000pCm5AAE,01sPv0000038lL1IAI,1341.62,Monthly,TRUE
01t8d000000pCm5AAE,01sPv0000038lL2IAI,1348.06,Monthly,TRUE
01t8d000000pCm5AAE,01sPv0000038lKzIAI,1354.75,Monthly,TRUE
01t8d000000pCm5AAE,01sPv0000038lL0IAI,1361.47,Monthly,TRUE
01t8d000000pCm5AAE,01sPv00000246dZIAQ,1367.57,Monthly,TRUE
01t8d000000pCm5AAE,01sPv000002kqTtIAI,1374.36,Monthly,TRUE
01t8d000000pCm5AAE,01sPv000002kqTuIAI,1380.95,Monthly,TRUE
01t8d000000pCm5AAE,01sPv000002kqTvIAI,1387.81,Monthly,TRUE
01t8d000000pCm5AAE,01sPv000002kqTwIAI,1394.47,Monthly,TRUE
01t8d000000pCm5AAE,01sPv000002kqTxIAI,1401.39,Monthly,TRUE
01t8d000000pCm5AAE,01sPv000002kqTyIAI,1408.34,Monthly,TRUE
01t8d000000pCm5AAE,01sPv000002kqTzIAI,1415.1,Monthly,TRUE
01t8d000000pCm9AAE,01sPv0000038lL1IAI,1391.87,Monthly,TRUE
01t8d000000pCm9AAE,01sPv0000038lL2IAI,1398.55,Monthly,TRUE
01t8d000000pCm9AAE,01sPv0000038lKzIAI,1405.49,Monthly,TRUE
01t8d000000pCm9AAE,01sPv0000038lL0IAI,1412.46,Monthly,TRUE
01t8d000000pCm9AAE,01sPv00000246dZIAQ,1418.79,Monthly,TRUE
01t8d000000pCm9AAE,01sPv000002kqTtIAI,1425.83,Monthly,TRUE
01t8d000000pCm9AAE,01sPv000002kqTuIAI,1432.68,Monthly,TRUE
01t8d000000pCm9AAE,01sPv000002kqTvIAI,1439.78,Monthly,TRUE
01t8d000000pCm9AAE,01sPv000002kqTwIAI,1446.7,Monthly,TRUE
01t8d000000pCm9AAE,01sPv000002kqTxIAI,1453.87,Monthly,TRUE
01t8d000000pCm9AAE,01sPv000002kqTyIAI,1461.09,Monthly,TRUE
01t8d000000pCm9AAE,01sPv000002kqTzIAI,1468.1,Monthly,TRUE
